order_id,shopify_order_number,order_date,fulfillment_status,payment_method,currency,customer_id,customer_name,customer_email,customer_phone,customer_country,shipping_address_line1,shipping_city,shipping_state,shipping_zip,shipping_country,product_id,product_title,product_category,sku,variant,quantity,unit_price,subtotal,discount,tax,shipping_cost,total
SHP-72182-5600,#72182,2025-06-08T02:20:23Z,fulfilled,google_pay,USD,CUST-001111,Katherine Jones,zimmermantroy@example.net,001-941-693-2453x810,Bolivia,669 Austin Skyway,Smithborough,Tennessee,78628,Bolivia,PROD-00244,Premium Water Bottle,Health,SKU-00244-724,XL,1,280.06,280.06,0,58.81,3.99,342.86
SHP-72183-9762,#72183,2024-10-19T11:55:21Z,unfulfilled,credit_card,USD,CUST-000522,Christopher Hudson,elliottkristy@example.org,5517405468,Sao Tome and Principe,12370 Smith Path Suite 527,Port Trevorton,West Virginia,95276,Sao Tome and Principe,PROD-00047,Smart Coffee Maker,Toys,SKU-00047-199,Black,4,333.75,1335,0,200.25,5.99,1541.24
SHP-72184-4326,#72184,2025-08-26T10:24:56Z,unfulfilled,credit_card,USD,CUST-000110,Anne Brown,ashleyhernandez@example.com,971.239.7187x07286,Monaco,3714 Medina Bridge,Brettview,South Carolina,49592,Monaco,PROD-00028,Portable Headphones,Jewelry,SKU-00028-796,Large,1,67.5,67.5,0,3.38,3.99,74.87
SHP-72185-3816,#72185,2025-02-20T00:25:59Z,pending,apple_pay,USD,CUST-000923,Megan Bautista,timothy12@example.com,260.810.8018x103,Micronesia,402 Kristin Island,Lloydmouth,UT,45640,Micronesia,PROD-00130,Pro Water Bottle,Beauty,SKU-00130-445,Black,1,471.24,471.24,0,84.82,3.99,560.05
SHP-72186-6620,#72186,2025-05-03T08:45:56Z,pending,bank_transfer,USD,CUST-001161,Michael Johnson,thomaslane@example.net,759-876-4053,Korea,099 Lambert Mission,North Danielview,Illinois,69728,Korea,PROD-00049,Comfort Coffee Maker,Pets,SKU-00049-162,Black,3,135.87,407.61,61.14,34.65,5.99,387.11
SHP-72187-8164,#72187,2024-10-08T02:47:43Z,pending,apple_pay,USD,CUST-000917,Alexander White,kimberly12@example.com,(711)240-8682,Morocco,849 Kramer Mountain,Matthewport,AZ,59478,Morocco,PROD-00162,Premium T-Shirt,Sports,SKU-00162-666,Red,2,292.99,585.98,87.9,49.81,14.99,562.88
SHP-72188-6092,#72188,2025-03-02T23:11:24Z,fulfilled,cash_on_delivery,USD,CUST-000353,Jeremy Martinez,tinacoleman@example.org,207-960-3108,British Indian Ocean Territory (Chagos Archipelago),403 Candace Estate,West Kimberlyfort,Maine,99145,British Indian Ocean Territory (Chagos Archipelago),PROD-00147,Portable Desk Lamp,Apparel,SKU-00147-349,White,5,332.97,1664.85,0,116.54,5.99,1787.38
SHP-72189-8643,#72189,2025-05-01T09:14:05Z,unfulfilled,paypal,USD,CUST-000909,Robert Burns,fmclaughlin@example.org,(964)330-9544,Cocos (Keeling) Islands,26207 Heather Plaza Suite 763,Josephport,Kansas,43803,Cocos (Keeling) Islands,PROD-00250,Comfort Coffee Maker,Toys,SKU-00250-953,White,1,459.04,459.04,0,82.63,9.99,551.66
SHP-72190-6494,#72190,2025-05-17T15:50:28Z,fulfilled,credit_card,USD,CUST-000846,Brian Mclaughlin,castroralph@example.net,001-220-382-8323,Dominican Republic,43174 Barnes Mall Suite 760,Lake Stephanie,PW,96351,Dominican Republic,PROD-00244,Premium Water Bottle,Health,SKU-00244-724,XL,5,429.24,2146.2,643.86,315.49,3.99,1821.82
SHP-72191-8818,#72191,2025-07-14T06:55:28Z,fulfilled,cash_on_delivery,USD,CUST-000903,Sylvia Vaughn,rodneynolan@example.com,001-546-420-2582x5431,Russian Federation,0750 Gonzalez Knoll Suite 642,Josephchester,Delaware,90304,Russian Federation,PROD-00207,Essential Face Cream,Beauty,SKU-00207-685,Black,2,34.87,69.74,0,10.46,9.99,90.19
SHP-72192-6911,#72192,2025-04-12T00:09:57Z,unfulfilled,credit_card,USD,CUST-000961,Olivia Vaughn,torrestricia@example.com,001-527-214-7246,Sudan,6331 Bridget Oval Suite 948,Peterton,Illinois,54850,Sudan,PROD-00224,Premium Desk Lamp,Pets,SKU-00224-394,Small,2,22.98,45.96,13.79,6.76,5.99,44.92
SHP-72193-4674,#72193,2025-06-22T02:36:48Z,fulfilled,bank_transfer,USD,CUST-000165,Gary Berry,ycrawford@example.net,(625)932-4472x09993,Isle of Man,85605 Powers Islands,Brownport,Michigan,81913,Isle of Man,PROD-00167,Comfort T-Shirt,Grocery,SKU-00167-255,Small,1,278.69,278.69,83.61,23.41,9.99,228.48
SHP-72194-1917,#72194,2025-03-24T15:44:16Z,pending,google_pay,USD,CUST-000552,Joseph Watts,knelson@example.org,001-371-525-2967,Morocco,9169 Mclaughlin Springs,East Dakota,Texas,38812,Morocco,PROD-00249,Comfort Sunglasses,Books,SKU-00249-701,Small,1,348.84,348.84,34.88,15.7,9.99,339.65
SHP-72195-8027,#72195,2025-08-17T00:54:19Z,pending,bank_transfer,USD,CUST-001139,Robert Cantu,vincent74@example.org,(835)443-4046,Yemen,47589 Andrew Tunnel Apt. 050,East Karen,AR,40714,Yemen,PROD-00051,Pro Blender,Jewelry,SKU-00051-532,Small,5,245.14,1225.7,0,220.63,14.99,1461.32
SHP-72196-3803,#72196,2025-06-11T10:49:40Z,unfulfilled,paypal,USD,CUST-001263,Bobby Brown,mullenricky@example.org,+1-544-223-8602x050,New Caledonia,09728 Strickland Summit Apt. 291,Michaelstad,WI,28346,New Caledonia,PROD-00185,Premium Running Shoes,Grocery,SKU-00185-581,White,2,67.35,134.7,0,0,14.99,149.69
SHP-72197-8289,#72197,2025-09-04T00:31:49Z,fulfilled,apple_pay,USD,CUST-001325,Tanya Hooper,mortiz@example.org,+1-341-772-8207x62381,Trinidad and Tobago,2741 Roberson Trace,Palmerchester,Alaska,61304,Trinidad and Tobago,PROD-00159,Smart Gaming Mouse,Beauty,SKU-00159-383,Red,2,22.42,44.84,4.48,2.02,9.99,52.37
SHP-72198-8124,#72198,2025-09-04T20:36:06Z,pending,credit_card,USD,CUST-000103,Michael Peck,keith98@example.com,(652)640-4157x4733,Burundi,91086 Lopez Village,Herreramouth,NY,45282,Burundi,PROD-00068,Wireless Backpack,Home & Kitchen,SKU-00068-350,Blue,3,75.77,227.31,68.19,0,9.99,169.11
SHP-72199-4297,#72199,2024-09-30T18:36:10Z,fulfilled,credit_card,USD,CUST-000830,Alexandra Nelson,travisyoung@example.com,896.638.4526,Ethiopia,8512 Thomas Harbors Apt. 780,Port Christopher,Georgia,21417,Ethiopia,PROD-00065,Eco Vacuum,Toys,SKU-00065-568,Blue,1,191.26,191.26,28.69,29.26,9.99,201.82
SHP-72200-1780,#72200,2025-07-06T03:36:27Z,pending,google_pay,USD,CUST-000418,Cynthia Harris,nathanielgalloway@example.org,+1-468-270-0794,Bahamas,268 Lori Parkway,South Josephbury,Connecticut,37738,Bahamas,PROD-00051,Pro Blender,Jewelry,SKU-00051-532,Small,1,427.05,427.05,0,89.68,14.99,531.72
SHP-72201-3366,#72201,2025-07-13T15:20:51Z,pending,bank_transfer,USD,CUST-000794,Abigail Hall,oliverashley@example.net,(348)376-2303,Sierra Leone,1595 Spence Causeway,Williamsstad,Washington,77685,Sierra Leone,PROD-00114,Essential Gaming Mouse,Home & Kitchen,SKU-00114-560,Red,1,179.22,179.22,0,17.92,0,197.14
SHP-72202-9274,#72202,2024-10-16T04:52:41Z,pending,credit_card,USD,CUST-000741,Hannah Ortiz,ynguyen@example.com,877.722.6602x562,American Samoa,582 Lopez Drive Suite 021,Martinezstad,Wisconsin,42543,American Samoa,PROD-00245,Classic Desk Lamp,Pets,SKU-00245-817,Red,1,290.93,290.93,0,29.09,14.99,335.01
SHP-72203-6321,#72203,2025-04-20T01:38:37Z,unfulfilled,cash_on_delivery,USD,CUST-001448,Javier Murphy,brettlee@example.com,844.543.9468,Djibouti,55604 Pearson Gardens Apt. 707,North Logan,Delaware,48381,Djibouti,PROD-00030,Portable Sunglasses,Apparel,SKU-00030-261,White,4,296.56,1186.24,118.62,128.11,0,1195.73
SHP-72204-1919,#72204,2025-07-11T16:18:34Z,fulfilled,google_pay,USD,CUST-001379,Cynthia Meyer,melissa94@example.com,001-547-205-3110x583,Tokelau,88990 Johnson Extensions Suite 777,Port Timothyburgh,Virginia,41326,Tokelau,PROD-00021,Essential Water Bottle,Grocery,SKU-00021-317,White,1,496.49,496.49,24.82,70.75,14.99,557.41
SHP-72205-8077,#72205,2024-10-16T03:11:25Z,fulfilled,apple_pay,USD,CUST-001433,Tracie Johnson,john50@example.net,+1-647-265-1186x156,New Zealand,351 Caroline Roads,West Blake,Colorado,15425,New Zealand,PROD-00130,Pro Water Bottle,Beauty,SKU-00130-445,Black,1,245.28,245.28,61.32,38.63,3.99,226.58
SHP-72206-4856,#72206,2024-10-09T07:30:35Z,unfulfilled,paypal,USD,CUST-000216,Christopher Davis,simsjason@example.net,001-336-213-8612x07501,Christmas Island,80213 Dawn Tunnel Suite 221,Alexisfort,Missouri,02076,Christmas Island,PROD-00198,Smart Coffee Maker,Apparel,SKU-00198-572,Large,1,338.99,338.99,0,50.85,14.99,404.83
SHP-72207-2399,#72207,2025-01-20T07:11:58Z,fulfilled,credit_card,USD,CUST-000663,Mariah Brown,alexandrabrown@example.org,399.577.1805,Lesotho,4021 Lee Ramp Apt. 218,West Johnfurt,AK,22178,Lesotho,PROD-00129,Premium Necklace,Home & Kitchen,SKU-00129-488,Blue,1,17.95,17.95,0,3.23,3.99,25.17
SHP-72208-6680,#72208,2025-01-23T00:46:11Z,partially_fulfilled,google_pay,USD,CUST-001174,Joseph Martin,wallacemathew@example.net,(359)999-2012x3763,Kuwait,300 Lewis Mews,Gonzalezmouth,New Hampshire,56364,Kuwait,PROD-00137,Eco Coffee Maker,Books,SKU-00137-896,Small,2,205.07,410.14,0,73.83,9.99,493.96
SHP-72209-7543,#72209,2025-08-17T12:06:56Z,fulfilled,cash_on_delivery,USD,CUST-000447,Caleb Ross,aliciakent@example.com,879.501.4754x692,Christmas Island,53621 Alexander Common Apt. 086,Melissabury,NE,18631,Christmas Island,PROD-00205,Pro Gaming Mouse,Home & Kitchen,SKU-00205-453,Blue,3,29.96,89.88,0,0,0,89.88
SHP-72210-5548,#72210,2025-04-30T09:26:20Z,fulfilled,bank_transfer,USD,CUST-001224,Todd Clark,leejessica@example.com,847-448-9047x6078,Singapore,85056 Ruiz Vista,Kellyfurt,Iowa,63021,Singapore,PROD-00086,Essential Face Cream,Pets,SKU-00086-373,Small,1,342.21,342.21,17.11,22.76,5.99,353.85
SHP-72211-2373,#72211,2025-08-04T21:08:04Z,unfulfilled,cash_on_delivery,USD,CUST-001266,Danielle Walker,erica59@example.net,001-780-426-0294x42031,Grenada,066 Fields Ridge Suite 294,Allenside,Florida,24895,Grenada,PROD-00041,Smart Face Cream,Apparel,SKU-00041-165,Blue,1,268.73,268.73,13.44,30.63,9.99,295.91
SHP-72212-6812,#72212,2025-04-22T17:50:17Z,pending,cash_on_delivery,USD,CUST-000668,Sarah Kennedy,nathan45@example.net,(757)446-9660x606,Korea,74144 Mary Mount Apt. 090,New Karenhaven,North Carolina,07894,Korea,PROD-00180,Essential Vacuum,Health,SKU-00180-816,Black,1,51.26,51.26,12.81,5.77,5.99,50.21
SHP-72213-2920,#72213,2025-06-23T07:30:29Z,partially_fulfilled,bank_transfer,USD,CUST-000192,Shannon Clark,barbaramoore@example.org,(296)566-6760,Saint Martin,89461 Burton Tunnel,Lisaborough,Georgia,26149,Saint Martin,PROD-00023,Smart Necklace,Home & Kitchen,SKU-00023-864,Black,2,474.62,949.24,0,0,3.99,953.23
SHP-72214-4838,#72214,2025-08-05T19:38:06Z,unfulfilled,cash_on_delivery,USD,CUST-000867,Anna Barrera,traceyguerra@example.com,001-901-434-8087x3543,Ireland,72688 Ricky Burgs,Sherryville,California,39471,Ireland,PROD-00139,Essential Yoga Mat,Toys,SKU-00139-177,XL,1,454.28,454.28,0,22.71,14.99,491.98
SHP-72215-1129,#72215,2025-02-14T11:36:32Z,unfulfilled,paypal,USD,CUST-001278,Matthew Vaughn,mcbridescott@example.net,923-215-5505,Guinea-Bissau,37400 Moody Glen Apt. 187,North Todd,OH,68842,Guinea-Bissau,PROD-00128,Comfort Sunglasses,Apparel,SKU-00128-238,White,2,76.99,153.98,0,7.7,3.99,165.67
SHP-72216-6096,#72216,2025-08-28T09:03:26Z,unfulfilled,paypal,USD,CUST-000588,Tammy Brown,ysimpson@example.com,703.236.2680x408,United States of America,1233 Jonathan Lake,Jamesside,OK,93944,United States of America,PROD-00005,Ultra Headphones,Jewelry,SKU-00005-674,XL,1,91.65,91.65,0,4.58,9.99,106.22
SHP-72217-3850,#72217,2025-01-10T10:28:00Z,fulfilled,cash_on_delivery,USD,CUST-000423,Juan Conway,adrianjoyce@example.net,(314)498-7283x9992,Samoa,95488 Logan Haven Apt. 634,Christopherberg,MI,55499,Samoa,PROD-00164,Portable Gaming Mouse,Grocery,SKU-00164-590,White,1,16.99,16.99,0,0,9.99,26.98
SHP-72218-4801,#72218,2025-02-25T06:40:25Z,partially_fulfilled,credit_card,USD,CUST-000464,Renee Liu,mariaking@example.com,686.294.6119x52436,Chile,1241 Rojas Motorway Suite 623,Melvinfurt,Delaware,76324,Chile,PROD-00156,Essential Water Bottle,Toys,SKU-00156-460,White,1,54.47,54.47,0,0,9.99,64.46
SHP-72219-5764,#72219,2025-06-14T07:29:04Z,pending,credit_card,USD,CUST-000575,Donna Johnston,david59@example.net,(999)761-0023x117,Senegal,762 Torres Mission Apt. 250,East Davidborough,Arizona,81143,Senegal,PROD-00120,Limited Sunglasses,Apparel,SKU-00120-438,White,3,250.99,752.97,0,37.65,9.99,800.61
SHP-72220-9507,#72220,2025-08-03T06:52:05Z,pending,google_pay,USD,CUST-001264,Kimberly Ramirez,lewiselizabeth@example.org,001-461-697-9797,Guadeloupe,3142 Martinez Islands,Port Ryan,SC,63232,Guadeloupe,PROD-00185,Premium Running Shoes,Grocery,SKU-00185-581,White,5,41.96,209.8,0,20.98,0,230.78
SHP-72221-4265,#72221,2025-06-26T15:24:24Z,pending,paypal,USD,CUST-000515,Sherry Dorsey,fbarnes@example.net,+1-578-383-6196,Dominica,0266 Kenneth Road,New Josefort,AL,20404,Dominica,PROD-00101,Mini Headphones,Toys,SKU-00101-411,Red,1,402.87,402.87,0,60.43,3.99,467.29
SHP-72222-4676,#72222,2025-01-07T04:10:38Z,unfulfilled,apple_pay,USD,CUST-000215,Nicole James,cruzamber@example.com,5857887704,Malaysia,12989 Sharp Village Apt. 045,Mendozaburgh,South Dakota,27383,Malaysia,PROD-00156,Essential Water Bottle,Toys,SKU-00156-460,White,1,471.39,471.39,0,70.71,5.99,548.09
SHP-72223-4779,#72223,2024-10-15T19:32:11Z,pending,cash_on_delivery,USD,CUST-000247,Crystal Thomas,daniellemcfarland@example.com,+1-899-661-1253x5544,Tuvalu,4413 Ho Unions,Lake Cody,Virginia,61122,Tuvalu,PROD-00246,Limited Coffee Maker,Pets,SKU-00246-243,Standard,2,220.56,441.12,0,79.4,3.99,524.51
SHP-72224-7070,#72224,2025-01-16T04:39:34Z,partially_fulfilled,apple_pay,USD,CUST-000854,Jessica Hayden,amywells@example.org,636.438.1643x21269,Mali,412 Jenny Bypass,Timothyland,Oklahoma,07906,Mali,PROD-00053,Mini Coffee Maker,Health,SKU-00053-151,Standard,1,486.15,486.15,0,87.51,3.99,577.65
SHP-72225-1612,#72225,2025-06-20T12:26:48Z,pending,google_pay,USD,CUST-000257,Erin Collins,eric08@example.net,547-843-5031,Greece,973 Michelle Walks,Amandashire,New York,88469,Greece,PROD-00180,Essential Vacuum,Health,SKU-00180-816,Black,3,411.19,1233.57,0,148.03,14.99,1396.59
SHP-72226-6018,#72226,2024-12-05T00:22:27Z,unfulfilled,cash_on_delivery,USD,CUST-000811,Kelly Copeland,deckerjustin@example.org,794.428.1793x406,Puerto Rico,901 Cynthia Ports Apt. 439,South Eddieside,Ohio,81927,Puerto Rico,PROD-00106,Premium T-Shirt,Home & Kitchen,SKU-00106-350,White,4,392.13,1568.52,0,282.33,5.99,1856.84
SHP-72227-5655,#72227,2025-09-12T21:00:01Z,unfulfilled,cash_on_delivery,USD,CUST-001499,Taylor Mathews,traviscollins@example.net,366.635.7967,Mali,30908 Brittany Squares Suite 120,Potterfort,Oregon,69459,Mali,PROD-00191,Wireless Coffee Maker,Sports,SKU-00191-891,Black,4,288.73,1154.92,0,173.24,5.99,1334.15
SHP-72228-8869,#72228,2024-12-30T19:14:19Z,partially_fulfilled,bank_transfer,USD,CUST-000142,Keith Norman,hdunn@example.net,848-358-0783,Saint Pierre and Miquelon,683 Flowers Divide Suite 773,South Susanhaven,South Dakota,80012,Saint Pierre and Miquelon,PROD-00116,Smart Necklace,Pets,SKU-00116-550,Large,5,152.01,760.05,0,76,3.99,840.04
SHP-72229-6176,#72229,2025-03-07T20:35:06Z,unfulfilled,bank_transfer,USD,CUST-000527,Sandra Case,swilliams@example.com,(292)275-8955x16874,Saint Vincent and the Grenadines,9875 Alexis Park Apt. 328,Johnland,PR,03486,Saint Vincent and the Grenadines,PROD-00137,Eco Coffee Maker,Books,SKU-00137-896,Small,3,274.78,824.34,0,0,0,824.34
SHP-72230-8519,#72230,2025-04-05T20:04:12Z,fulfilled,paypal,USD,CUST-000291,Chelsea Erickson,aaronjohnson@example.net,539-266-0558,Northern Mariana Islands,5362 Cassidy Turnpike,Port Elizabethview,NE,71913,Northern Mariana Islands,PROD-00244,Premium Water Bottle,Health,SKU-00244-724,XL,3,239.43,718.29,0,0,14.99,733.28
SHP-72231-1014,#72231,2025-06-08T04:23:31Z,partially_fulfilled,credit_card,USD,CUST-000184,Brent Ward,joshuacolon@example.net,(710)435-7972x7985,Taiwan,908 Lucas Camp,Port Williehaven,Nebraska,95568,Taiwan,PROD-00191,Wireless Coffee Maker,Sports,SKU-00191-891,Black,2,82.24,164.48,32.9,0,3.99,135.57
SHP-72232-9496,#72232,2024-10-10T06:50:31Z,partially_fulfilled,google_pay,USD,CUST-001419,Andrew Bennett,aaronramirez@example.org,993.263.1592x2912,Hungary,3801 Christopher Hill Apt. 663,Markstad,New York,03391,Hungary,PROD-00169,Limited Face Cream,Jewelry,SKU-00169-894,Black,2,149.7,299.4,0,20.96,14.99,335.35
SHP-72233-5002,#72233,2025-02-15T12:33:40Z,partially_fulfilled,bank_transfer,USD,CUST-001060,Jamie Rodriguez,williamsaudrey@example.org,001-321-712-2121x548,Mauritania,924 Jennifer Field,Craigmouth,NJ,30857,Mauritania,PROD-00093,Classic Sunglasses,Electronics,SKU-00093-453,Blue,1,208.22,208.22,52.05,0,5.99,162.16
SHP-72234-7841,#72234,2024-12-27T00:22:00Z,pending,apple_pay,USD,CUST-001092,Laura Green,brian99@example.net,5012089857,Martinique,102 Cassandra Manor,Jacobsborough,VA,69491,Martinique,PROD-00236,Smart Blender,Home & Kitchen,SKU-00236-905,Blue,1,438.28,438.28,0,78.89,14.99,532.16
SHP-72235-9146,#72235,2025-08-12T17:48:26Z,partially_fulfilled,credit_card,USD,CUST-000011,Kristen Aguirre,clintonhopkins@example.com,(467)801-0651x33387,Cocos (Keeling) Islands,170 Kathleen Grove Apt. 220,Marilynbury,NH,61811,Cocos (Keeling) Islands,PROD-00077,Portable Running Shoes,Pets,SKU-00077-859,White,1,495.31,495.31,0,0,9.99,505.3
SHP-72236-4681,#72236,2024-12-17T19:15:25Z,fulfilled,bank_transfer,USD,CUST-000957,Kristen Rivers,scottjennifer@example.org,5697358824,Thailand,1295 Sanchez Center,New Cynthia,OK,86870,Thailand,PROD-00170,Pro Vacuum,Health,SKU-00170-980,Black,1,458.08,458.08,0,32.07,9.99,500.14
SHP-72237-8854,#72237,2025-01-07T15:56:41Z,pending,apple_pay,USD,CUST-001254,Leslie Tucker,danschaefer@example.net,001-297-798-4914x986,Suriname,516 Mary Skyway,Lake Brian,Maine,13635,Suriname,PROD-00232,Portable Blender,Grocery,SKU-00232-743,Large,2,499.94,999.88,0,149.98,3.99,1153.85
SHP-72238-1603,#72238,2024-11-17T21:39:02Z,unfulfilled,bank_transfer,USD,CUST-000915,Brandon Hernandez,darrellmoore@example.net,001-876-372-0191x116,Bulgaria,8693 Shea Glen,East Robert,Montana,66504,Bulgaria,PROD-00183,Portable Headphones,Grocery,SKU-00183-193,XL,4,313.91,1255.64,0,188.35,0,1443.99
SHP-72239-1996,#72239,2025-05-05T17:26:34Z,unfulfilled,apple_pay,USD,CUST-001462,David Pierce,matthew99@example.org,001-384-812-8655,Kuwait,19236 Antonio Drives,Stevenborough,SD,93660,Kuwait,PROD-00056,Premium Board Game,Toys,SKU-00056-371,White,1,428.46,428.46,0,77.12,0,505.58
SHP-72240-6744,#72240,2025-08-30T08:30:53Z,fulfilled,google_pay,USD,CUST-000286,Cindy King,fjimenez@example.net,9973339776,Netherlands Antilles,813 Cardenas Parkways Suite 475,East Scottland,UT,74507,Netherlands Antilles,PROD-00093,Classic Sunglasses,Electronics,SKU-00093-453,Blue,1,258.91,258.91,0,0,5.99,264.9
SHP-72241-2663,#72241,2024-12-15T21:52:04Z,fulfilled,apple_pay,USD,CUST-000965,Alex Miller,jaime61@example.com,2389453198,Falkland Islands (Malvinas),59537 Gonzalez Turnpike Apt. 802,New Blake,Virginia,88100,Falkland Islands (Malvinas),PROD-00131,Limited Necklace,Sports,SKU-00131-954,Large,1,117.47,117.47,0,17.62,0,135.09
SHP-72242-7952,#72242,2025-08-30T12:41:16Z,unfulfilled,paypal,USD,CUST-001256,Christina Hart,jeremy00@example.net,627-962-2398,French Southern Territories,04593 Estes Extension Apt. 796,East Johnnymouth,New Hampshire,70025,French Southern Territories,PROD-00188,Comfort Coffee Maker,Books,SKU-00188-978,Small,2,453.08,906.16,226.54,0,3.99,683.61
SHP-72243-1078,#72243,2025-02-15T23:33:42Z,pending,cash_on_delivery,USD,CUST-001086,Breanna Torres,donald51@example.com,285-775-9171,United States Virgin Islands,53543 Myers Isle,Lisafort,Kansas,24900,United States Virgin Islands,PROD-00224,Premium Desk Lamp,Pets,SKU-00224-394,Small,1,455.12,455.12,0,95.58,3.99,554.69
SHP-72244-1659,#72244,2025-09-12T09:31:27Z,unfulfilled,google_pay,USD,CUST-000906,Nicholas Huffman,nguyenchristine@example.net,001-376-983-1608x27172,Poland,5586 Christopher Haven,East Jonathan,Kentucky,68224,Poland,PROD-00125,Limited Gaming Mouse,Sports,SKU-00125-129,Black,5,59.42,297.1,0,14.86,3.99,315.95
SHP-72245-7387,#72245,2024-10-20T19:57:08Z,partially_fulfilled,credit_card,USD,CUST-000698,Amanda Trujillo,leslietorres@example.net,965-797-2634,Guadeloupe,29735 Bentley Crest Apt. 065,Mirandaberg,PW,20876,Guadeloupe,PROD-00247,Portable Gaming Mouse,Electronics,SKU-00247-218,Large,3,54.76,164.28,0,29.57,14.99,208.84
SHP-72246-6925,#72246,2025-05-24T03:45:46Z,fulfilled,apple_pay,USD,CUST-001493,Duane Richardson,michael09@example.com,394.575.8166x0284,Isle of Man,50966 Ralph Manor,Johnsonborough,ND,77430,Isle of Man,PROD-00206,Mini Board Game,Jewelry,SKU-00206-566,Blue,2,288.84,577.68,0,28.88,9.99,616.55
SHP-72247-3502,#72247,2025-06-24T20:03:06Z,unfulfilled,credit_card,USD,CUST-000271,Christopher Shaw,kathleencastillo@example.org,369.338.9833x1465,Paraguay,7931 Chad Underpass Suite 714,Port Timothy,VT,94072,Paraguay,PROD-00162,Premium T-Shirt,Sports,SKU-00162-666,Red,1,77.96,77.96,0,5.46,14.99,98.41
SHP-72248-8360,#72248,2025-06-13T15:16:53Z,unfulfilled,credit_card,USD,CUST-000872,Catherine Nguyen,debra82@example.net,+1-804-705-6129,Antarctica (the territory South of 60 deg S),533 Jeremy Pine,Marshallfort,DC,66279,Antarctica (the territory South of 60 deg S),PROD-00076,Premium Water Bottle,Electronics,SKU-00076-889,Small,1,120.72,120.72,0,8.45,5.99,135.16
SHP-72249-7077,#72249,2024-11-09T22:14:46Z,partially_fulfilled,paypal,USD,CUST-001236,Alyssa Davidson,aadams@example.net,+1-491-203-9091,Sri Lanka,9741 Christopher Knoll,South Ryanfurt,MN,95996,Sri Lanka,PROD-00119,Essential Blender,Toys,SKU-00119-823,XL,1,466.48,466.48,0,32.65,14.99,514.12
SHP-72250-3586,#72250,2025-01-22T03:17:46Z,fulfilled,cash_on_delivery,USD,CUST-000285,Oscar Tate,ariana22@example.org,(406)544-7421,Afghanistan,24146 Owen Hollow,Davidbury,AR,18995,Afghanistan,PROD-00052,Pro Face Cream,Sports,SKU-00052-995,Large,2,450.5,901,0,135.15,0,1036.15
SHP-72251-8966,#72251,2025-09-17T12:55:27Z,fulfilled,bank_transfer,USD,CUST-000676,Alan Morris,jonathanwalker@example.net,001-358-273-9592x32342,Martinique,9378 Allison Plaza,East Julie,Minnesota,54215,Martinique,PROD-00069,Eco Desk Lamp,Sports,SKU-00069-953,Red,3,457.39,1372.17,0,288.16,14.99,1675.32
SHP-72252-2781,#72252,2025-06-30T14:41:59Z,unfulfilled,paypal,USD,CUST-000911,Bethany Grant,davidjohnson@example.net,001-912-956-0832x00487,Guernsey,7674 Kenneth Mission Apt. 076,East Christopherland,PR,69197,Guernsey,PROD-00080,Ultra Blender,Books,SKU-00080-540,Small,2,195.76,391.52,39.15,0,9.99,362.36
SHP-72253-3509,#72253,2024-12-09T08:13:58Z,partially_fulfilled,paypal,USD,CUST-000649,Sarah Smith,luis72@example.com,001-773-382-6460x9178,Cote d'Ivoire,6229 Sanchez Corners,Lopezport,Iowa,14500,Cote d'Ivoire,PROD-00216,Essential Backpack,Beauty,SKU-00216-544,Large,2,339.63,679.26,0,0,14.99,694.25
SHP-72254-9365,#72254,2025-05-15T12:38:58Z,pending,cash_on_delivery,USD,CUST-001310,Maria Smith,hillchristina@example.com,+1-408-326-4931,France,1035 Klein Crossing Suite 589,East Annaport,UT,89118,France,PROD-00224,Premium Desk Lamp,Pets,SKU-00224-394,Small,1,65.24,65.24,6.52,4.11,5.99,68.82
SHP-72255-9253,#72255,2025-04-14T00:26:08Z,unfulfilled,credit_card,USD,CUST-000184,Brent Ward,joshuacolon@example.net,(710)435-7972x7985,Taiwan,1682 Adam Haven,Lake Richard,VI,69768,Taiwan,PROD-00163,Comfort Gaming Mouse,Home & Kitchen,SKU-00163-205,Standard,1,43.83,43.83,0,6.57,9.99,60.39
SHP-72256-4963,#72256,2024-12-10T18:41:19Z,unfulfilled,apple_pay,USD,CUST-000578,Kim Carroll,petersonfaith@example.net,+1-387-933-9785x5982,Japan,6349 Wilson Mill Suite 844,Mirandaburgh,MA,93323,Japan,PROD-00089,Smart Headphones,Beauty,SKU-00089-775,XL,3,385.23,1155.69,0,138.68,9.99,1304.36
SHP-72257-7330,#72257,2025-04-20T02:41:15Z,partially_fulfilled,apple_pay,USD,CUST-001149,Geoffrey Scott,james23@example.com,(721)969-0696,Eritrea,785 Martin Trace,Michelleview,Arizona,03914,Eritrea,PROD-00234,Ultra Notebook,Electronics,SKU-00234-849,Small,1,324.04,324.04,0,68.05,0,392.09
SHP-72258-8210,#72258,2024-11-02T20:45:58Z,unfulfilled,google_pay,USD,CUST-000547,John Lewis,nathan51@example.org,505-337-9538x16493,Monaco,31940 Sandra Cliff,Jesusfurt,Florida,56983,Monaco,PROD-00128,Comfort Sunglasses,Apparel,SKU-00128-238,White,1,279.1,279.1,13.96,13.26,14.99,293.39
